id,title,description,link,image_link,price,availability,condition,brand,google_product_category,identifier_exists
STQ-4521216209,Hutschenreuther Dresden Lorenz Sugar Bowl Creamer Cake Plate – Floral Vintage Porcelain Set,"Typical of Hutschenreuther's refined Bavarian porcelain tradition, this charming partial coffee service set from their Dresden / Lorenz line brings timeless elegance to any collection or table. One of Germany's most prestigious porcelain manufacturers since 1814, Hutschenreuther is prized by collectors worldwide for exceptional glaze quality and beautifully refined decoration — and this set is a wonderful example of exactly that. ✦ Manufacturer: Hutschenreuther, Dresden / Lorenz line ✦ Set includes: sugar bowl with lid, creamer/milk jug, cake plate ✦ Romantic floral decoration in soft colors ✦ Gold accent trim ✦ Fully marked on the base – see photos Condition: vintage, no chips or cracks. Minor wear consistent with normal use. Please review all photos. Perfect for display, everyday tea service use, or as a truly special gift for any porcelain enthusiast. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4521216209,https://i.etsystatic.com/60918070/r/il/4dc659/8370857744/il_fullxfull.8370857744_1vq7.jpg,48.79 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Tableware > Dinnerware,false
STQ-4521216243,Rosenthal Yang by Fischer-Treyden Porcelain Plate – Cubist Modern Art Asiatica Vintage,"Typical of the best in postwar German applied art, this collector's plate unites Cubist abstraction with Asian-inspired motifs in a way only Elsa Fischer-Treyden could achieve. From Rosenthal's celebrated ""Yang"" series, this piece was designed by Elsa Fischer-Treyden – one of the 20th century's most innovative porcelain designers. Her fusion of Cubist geometry with Asiatica influence gives the ""Yang"" series its unmistakable character, and it is precisely this bold visual language that has made it internationally sought-after by collectors of mid-century European design. ✦ Manufacturer: Rosenthal (Germany) ✦ Series: Yang – designed by Elsa Fischer-Treyden ✦ Cubist / abstract motif with Asiatica influence ✦ High-fired fine porcelain with brilliant glaze ✦ Fully marked on the base Elsa Fischer-Treyden (1901–1995) created numerous iconic designs for Rosenthal throughout her career. The ""Yang"" series stands among her finest achievements and remains a cornerstone of any serious Rosenthal collection. Condition: vintage, excellent. No chips or cracks. Please review all photos. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4521216243,https://i.etsystatic.com/60918070/r/il/fb3014/8265148013/il_fullxfull.8265148013_h3ec.jpg,44.89 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Tableware > Dinnerware,false
STQ-4521690186,Black Forest Hand-Carved Wood Figure - Farmer with Shovel Schwarzwald German Folk Art Sculpture,"Typical of the figurative folk art carving tradition that has defined the Black Forest (Schwarzwald) region of Germany for centuries, this finely hand-carved wooden figure depicts a traditional German farmer in a dynamic working pose, leaning into a shovel with expressive, confident detail. The facial features are carefully rendered — including a characterful expression and mustache — while clothing folds, boots, and the physical tension of the working figure are all clearly articulated. The natural wood is left unpainted, allowing the warm grain to show throughout and letting the quality of the carving speak for itself. No maker's mark or signature is visible, and attribution to a specific workshop cannot be confirmed without further research. Shows light age-related wear and minor signs of use typical for its era — honest patina that only adds to its authenticity and charm. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4521690186,https://i.etsystatic.com/60918070/r/il/85960b/8182979937/il_fullxfull.8182979937_rji4.jpg,29.89 EUR,in stock,used,Stantique25,Home & Garden > Decor > Sculptures & Statues,false
STQ-4521683707,Vintage 1970s Space Age Clamp Spotlight - Brown Gold Plastic Adjustable Retro Reading Lamp,"Typical of the bold, sculptural lighting aesthetic that defined European Space Age design in the 1970s, this retro clamp spotlight makes an immediate visual statement. A dark brown hard-plastic body pairs with a cylindrical gold-tone metallic reflector and clear glass lens to create a look that feels both of its era and surprisingly contemporary. The articulated clamp base allows the head to be tilted and directed with precision, making it as functional as it is visually distinctive. The lamp retains its original brown cable and inline switch for easy control, and is reported to be in full working order. No brand or manufacturer marking is visible on the unit, so attribution cannot be confirmed. Light age-related wear and minor signs of use are present, entirely typical for a piece of this vintage. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution. Electrical items must be checked and connected by a qualified person before use. For indoor dry use only.",https://zicopeta53.github.io/go.html?id=4521683707,https://i.etsystatic.com/60918070/r/il/112068/8182979747/il_fullxfull.8182979747_43mw.jpg,39.89 EUR,in stock,used,Stantique25,Home & Garden > Lighting > Lamps,false
STQ-4521217976,Raul da Bernarda RB Alcobaca Portuguese Ceramic Fruit Bowl – Handpainted Colorful Vintage,"Typical of the bold, folk-art spirit that has made Alcobaça one of Portugal's most celebrated pottery traditions, this handpainted ceramic fruit bowl by Raúl da Bernarda is a joyful statement piece. Marked ""RB Alcobaça,"" it showcases a vibrant, colorful fruit motif painted by hand with expressive detail and cheerful colors — exactly the kind of lively decoration Alcobaça ceramics are renowned for. Equally at home as a functional bowl or displayed as a collectible work of art, it represents the high-quality earthenware and rich ceramic heritage that Portugal's Alcobaça region is known for. Condition: Used — good vintage condition. Photos are part of the description; please examine them carefully as they reflect the item's actual state. Dimensions: Please refer to photos for size reference. Shipping: All orders via DHL, fully insured and double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees for US buyers). Returns accepted within 30 days; contact us within 48 hours of delivery with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4521217976,https://i.etsystatic.com/60918070/r/il/3f5277/8179423393/il_fullxfull.8179423393_3c1h.jpg,39.89 EUR,in stock,used,Stantique25,Home & Garden > Decor,false
STQ-4521690142,Vintage Brass Copper Set with Turkish Kilim Rug – Mid-Century Oriental Decor,"Typical of the richly layered interiors of mid-20th century Oriental decorating traditions, this impressive vintage set comprises seven authentic pieces — six brass and copper metal objects and one hand-woven wool rug — assembled as a cohesive decorative grouping. The metal pieces include a large brass planter with handles, a slim long-necked vase, a shell-shaped decorative tray, two pierced filigree brass vessels with openwork floral cutwork, and a round lidded brass box with matching pierced detailing. The small wool rug features a traditional geometric diamond pattern in red, cream, blue, and green with fringe edges, consistent with Turkish or Central Asian kilim weaving traditions. All pieces show natural patina consistent with vintage use. No individual maker's marks are confirmed; attribution to a specific region or maker requires expert examination. Shows light age-related wear and minor signs of use typical for its era. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4521690142,https://i.etsystatic.com/60918070/r/il/968502/8183100997/il_fullxfull.8183100997_a8na.jpg,149.87 EUR,in stock,used,Stantique25,Home & Garden > Decor > Vases,false
STQ-4456879846,Kaiser Lidded Box 13cm Floral Motif Gold Decor – Bavaria Vintage Porcelain Collectible,"Typical of the refined decorative porcelain Bavaria was celebrated for, this Kaiser lidded box brings timeless elegance to any shelf or dressing table. The white porcelain body, approximately 13 cm in diameter, is beautifully decorated with an orange and green floral motif accented with fine gold detailing — a design that carries seamlessly across both box and lid, crowned with a decorative knob. Versatile and charming, it works equally well as a small jewelry box, bonbonnière, tea bag holder, or simply as a decorative accent piece. In very good condition with only light age-related wear. Sold as shown — lid included; no additional accessories. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4456879846,https://i.etsystatic.com/60918070/r/il/bd54b9/8099850263/il_fullxfull.8099850263_jmly.jpg,25.00 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Tableware > Dinnerware,false
STQ-4521210317,Marienbad Ingres White Blue Onion Pattern Coffee Service 6 Persons 15-Piece – Vintage Porcelain,"Typical of the timeless European porcelain tradition, this elegant set brings the beloved Zwiebelmuster aesthetic into both display cabinets and daily life. A beautiful 15-piece vintage porcelain coffee service for 6 persons in the classic Zwiebelmuster (Blue Onion) pattern — a timeless European design beloved by collectors worldwide. The ""Marienbad Ingres"" form is elegant and refined, making this an ideal set for display or daily use. Service includes: 6 coffee cups, 6 saucers, sugar bowl with lid, creamer, and serving plate (15 pieces total). The Blue Onion pattern is one of the most iconic motifs in European porcelain history, originating in the 18th century and still coveted today for its graceful cobalt-blue botanical decoration on white porcelain. Condition: Used — good vintage condition, consistent with age and use. Minor signs of wear possible; please examine photos carefully as they reflect the item's actual state. Photos are part of the description. Dimensions: Please refer to photos for size reference. Shipping: All orders via DHL, fully insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees for US buyers). Returns accepted within 30 days; contact us within 48 hours of delivery with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4521210317,https://i.etsystatic.com/60918070/r/il/da2dfc/8461825197/il_fullxfull.8461825197_4i8g.jpg,125.00 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Tableware > Dinnerware,false
STQ-4520966736,"Antique Wooden Snowshoes – Gebirgsjäger Style, Bentwood Frame, Rope Lacing (Pair)","Typisch für die alpine Ausrüstung der frühen Gebirgsjäger-Einheiten — ein echter Blick in die Geschichte des Hochgebirgseinsatzes. Dieses originale, antike Paar ovaler Schneereifen aus dampfgebogenem Holz entspricht dem Typ, wie er von alpinen Gebirgstruppen, den deutschen Gebirgsjägern, verwendet wurde. Jeder Reifen besitzt einen dampfgebogenen Holzrahmen, der mit Seilschnur bespannt ist, sowie eine zentrale Metallplatte in der Mitte, an der der Stiefel mit Seilbindungen befestigt wurde. Die Entstehung wird dem frühen 20. Jahrhundert zugeschrieben — ein genaues Datum und eine Einheitszugehörigkeit sind nicht dokumentiert, und kein Herstellerzeichen ist sichtbar; sie werden daher mit dieser ehrlichen, undatierten Zuschreibung angeboten. Das Paar zeigt ausgeprägte, authentische Altersspuren: Patina und Oberflächenrost auf den Metallplatten, gealtertes und teils ausgefranstes Kordwerk sowie einen verwitterten Holzrahmen. Bitte studieren Sie die Fotos sorgfältig, da sie den tatsächlichen Zustand widerspiegeln. Aus diesem Grund werden sie als Dekorations- und Sammlerstück und nicht für den aktiven Gebrauch verkauft. Als vollständiges, originales Paar sind sie echte Raritäten und bilden ein eindrucksvolles rustikales Display für ein Chalet, eine Berghütte, ein Jagdhaus oder eine Militaria- und Alpensammlung. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4520966736,https://i.etsystatic.com/60918070/r/il/bddcc5/8130761462/il_fullxfull.8130761462_b4v6.jpg,298.87 EUR,in stock,used,Stantique25,Home & Garden > Decor,false
STQ-4520949768,"Antique Cast Iron Butter Churn – Hand Crank Cream Whipper, Primitive Farmhouse Decor","Typical of the hand-powered kitchen ingenuity that defined the primitive farmhouse era, this antique hand-crank butter churn and cream whipper in cast iron is a charming piece of early kitchen history. Turning the wooden-handled crank drives an exposed cast-iron gear train, which in turn spins the wire beater (dasher) mounted beneath the ribbed metal lid. The piece carries a heavy, authentic patina with age-related surface rust across the iron mechanism and the lid, fully consistent with its considerable age. For that reason it is offered as a decorative collector's and display piece rather than for food preparation, and no maker's mark is visible. It makes a striking statement on a rustic kitchen shelf, in a farmhouse interior, or within an antique-tool collection — a wonderful object that captures the spirit and ingenuity of a bygone domestic age. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4520949768,https://i.etsystatic.com/60918070/r/il/04c5d3/8177531365/il_fullxfull.8177531365_dyea.jpg,69.87 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,false
STQ-4520031766,Nagel BMF Candle Holder Set – Werner Stoff Chrome Candelabra (1960s),"Typical of the Space Age modernism that defined German design in the 1960s, this Nagel BMF Stecksystem set in polished chrome was designed by Werner Stoff and represents one of the most complete and collectable groupings of the series you are likely to find. Comprising six modular candle holder elements together with the rare Stecksystem vase insert and the matching Stecksystem dish, the set offers the full creative range the system was conceived for: click and stack the elements into a tower, stretch them into a long centrepiece, or arrange them individually across a table. The vase element and the round dish are the hardest parts of the system to source, making this a genuine rarity for serious collectors. The mirror-polished chrome captures precisely the Space Age spirit the design is celebrated for. A genuine vintage original, increasingly scarce as a complete grouping like this, showing only light age-related wear and minor signs of use typical for its era. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4520031766,https://i.etsystatic.com/60918070/r/il/9e1733/8123478646/il_fullxfull.8123478646_s35n.jpg,1248.98 EUR,in stock,used,Stantique25,Home & Garden > Decor > Candle Holders & Accessories,false
STQ-4519684535,Vintage Table Lamp – Rare Burl Root Wood Base Glass Shade Small Elegant Retro Collectible,"Typical of the organic design sensibility that celebrated raw natural materials, this rare vintage table lamp pairs a striking burl/root wood base with a glass shade for understated, sculptural elegance. The natural, organic grain of the burl wood gives this piece a completely individual character — no two are alike. Small, delicate, and beautifully made, it is a rare find for collectors and lovers of natural materials and quality vintage craftsmanship. Very good vintage condition — no notable defects. Shows light age-related patina consistent with its era. Please review all photos for dimensions and details. Sold as shown — no light bulb included. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution. Electrical items must be checked and connected by a qualified person before use. For indoor dry use only.",https://zicopeta53.github.io/go.html?id=4519684535,https://i.etsystatic.com/60918070/r/il/0cc950/8185770039/il_fullxfull.8185770039_5v04.jpg,75.00 EUR,in stock,used,Stantique25,Home & Garden > Lighting > Lamps,false
STQ-4519116184,Mid-Century Nagel Stoff Chrome Candelabra – Modular Space Age Candle Holder,"Typical of the Space Age optimism that defined 1960s German modernist design, this Nagel BMF Stecksystem candle holder set was designed by Werner Stoff in Germany, featuring three interlocking modular elements in polished chrome resting on a weighted pedestal base. The patented click-and-stack system lets each element lock together, so the arrangement can be reconfigured into countless sculptural forms. Each module holds two taper candles, giving this configuration six candle positions in total. The mirror-polished chrome surface reflects light beautifully and captures the space age spirit of 1960s German design. A genuine original from BMF (Bayerische Metallwarenfabrik), highly sought after by mid-century and modernist collectors. Shows light age-related wear and minor signs of use typical for its era. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4519116184,https://i.etsystatic.com/60918070/r/il/2bfe5c/8123523358/il_fullxfull.8123523358_crdu.jpg,549.87 EUR,in stock,used,Stantique25,Home & Garden > Decor > Candle Holders & Accessories,false
STQ-4509735114,Vintage Brass Letter Holder Brown Leatherette – Mid Century Desk Organizer Document Holder Retro Office,"Typical of the refined desk aesthetics of the 1960s–70s, this Mid-Century Modern letter and document holder pairs elegantly curved polished brass arms with a structured dark brown leatherette base for a look that feels both timeless and sophisticated. A genuine retro desk accessory, it keeps letters, documents, business cards, and notes neatly organized while adding real vintage character to any workspace or home office. The brass retains a lovely shine, and the leatherette base shows only minimal signs of age-typical use — making this a very good, well-preserved example that is ready to bring mid-century style straight to your desk. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4509735114,https://i.etsystatic.com/60918070/r/il/313cd9/8185769791/il_fullxfull.8185769791_m82b.jpg,30.00 EUR,in stock,used,Stantique25,Furniture,false
STQ-4422335140,"Vintage Tonalá Duck Figurine – Ceramic with Brass Overlay, Hand-Painted Folk Art Decor","Typical of Tonalá's celebrated folk art tradition, this rare handcrafted duck figurine beautifully unites a fine ceramic/clay body with polished brass overlay detailing across the body, beak, and eyes. The hand-painted surface and precisely inlaid metalwork showcase the characteristic floral and geometric patterns that have made Tonalá folk art renowned worldwide. A wonderful age patina on the brass elements only deepens the piece's authentic retro character. Found in very good used vintage condition and completely undamaged, this is a standout acquisition for collectors of Mid-Century animal figures, ethnic decorative art, and Latin American craft. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4422335140,https://i.etsystatic.com/60918070/r/il/0800a7/8113071690/il_fullxfull.8113071690_bghc.jpg,27.00 EUR,in stock,used,Stantique25,Home & Garden > Decor > Sculptures & Statues,false
STQ-4453964715,Seltmann Weiden Coffee Service for 6 – Vintage Floral Porcelain Set Germany,"Typical of Bavaria's finest porcelain tradition, this charming set brings timeless vintage floral elegance straight from one of Germany's most respected workshops to your table. Complete Seltmann Weiden coffee service for 6 persons from the renowned Weiden/Bavaria porcelain tradition, decorated with a charming vintage floral pattern. Seltmann Weiden is one of Germany's most respected porcelain manufacturers, known for consistently high-quality production. Shows light age-related wear and minor signs of use typical for its era — small irregularities in glaze, décor, or form, as well as cutlery marks or light scratches, are normal for vintage pieces and part of their authentic character. Please examine all photos carefully, as they show the condition, counts, and any details in full. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4453964715,https://i.etsystatic.com/60918070/r/il/72af1e/8378579952/il_fullxfull.8378579952_jdcm.jpg,95.00 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Tableware > Dinnerware,false
STQ-4453952732,Antique Brass Scissor Candle Snuffer – Victorian Style Brass Extinguisher Vintage Fireplace Decor,"Typical of the functional elegance found in Victorian fireplace accessories, this solid brass candle snuffer is designed in the distinctive form of scissors with decoratively curved handles. The front chamber clamps down to safely extinguish the wick, while the pointed end is designed for trimming and collecting wick remnants — making it a fully functional antique tool with genuine decorative appeal. The surface shows typical age-related wear and a beautiful even patina consistent with its era, adding to its authentic character. An ideal accent piece displayed on a mantelpiece, tray, or beside a candlestand. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4453952732,https://i.etsystatic.com/60918070/r/il/e28053/8100566498/il_fullxfull.8100566498_ncqc.jpg,25.00 EUR,in stock,used,Stantique25,Home & Garden > Decor,false
STQ-4381654485,"Heavy Cast Iron Clock Face – Relief Scene, Roman Numerals, Vintage Wall Decor","Typical of the grand decorative ironwork beloved in country house and industrial-style interiors, this massive cast iron clock face commands attention with its sheer presence and richly worked detail. Weighing approximately 3.5 kg, it features a richly detailed relief scene across the upper section — a rural motif with a horse-drawn wagon and figures — and a large dial ring with Roman numerals below. A centre bore provides the opening for clockwork installation, making this an excellent candidate for upcycling, restoration, or use as a striking piece of industrial wall decor. The rectangular tablet has a rounded gable and presents a solid, commanding wall presence. Dark patinated cast iron with a silver-accented dial ring. Robust quality with timeless industrial/country house character. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4381654485,https://i.etsystatic.com/60918070/r/il/e3a4d9/7306791723/il_fullxfull.7306791723_6l5z.jpg,140.00 EUR,in stock,used,Stantique25,Home & Garden > Decor > Clocks,false
STQ-4453663236,Delft Blue White Red Pitcher Jug – Vintage Holland Ceramic Dutch Pottery Collectible Decor,"Typical of Holland's beloved folk ceramic tradition, this vintage Dutch pitcher jug brings the iconic Delft aesthetic to life with its classic blue, white, and red color scheme. Hand-painted with characteristic windmill and landscape motifs, it captures the charm that has made Dutch folk ceramics a cherished collector's category worldwide. Light age-related wear and minor signs of use lend it an authentic, time-worn character entirely in keeping with its era. A charming addition to a Dutch pottery collection, farmhouse kitchen display, or any interior that welcomes genuine European character. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4453663236,https://i.etsystatic.com/60918070/r/il/cf3f33/7683445588/il_fullxfull.7683445588_sdpc.jpg,30.00 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,false
STQ-4457528553,"1970s Space Age Kitchen Scale – Pyramid Shape, Cream Yellow Pop Art Design","Typical of the bold futuristic optimism that defined 1970s Space Age and Pop Art design, this sculptural cone-shaped kitchen scale is far more than a kitchen tool — it is a genuine design object for collectors and enthusiasts of the era. Its near-pyramidal form is paired with a gracefully curved transparent weighing bowl, creating a striking silhouette that commands attention. The housing is finished in a classic cream-yellow vanilla tone so characteristic of the period, complemented by a beautifully designed analog dial. A rare find for fans of 70s design, it is equally at home in a modernist kitchen as it is on a collector's shelf. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4457528553,https://i.etsystatic.com/60918070/r/il/861b3f/8108623744/il_fullxfull.8108623744_1t7n.jpg,50.00 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Kitchen Tools & Utensils,false
STQ-4517966811,Hostess Olde Country Castles Ironstone Plates – Red Transferware England (Set of 5),"Typical of the beloved English country house aesthetic, these classic dinner plates bring timeless charm to any table or collection. Set of 5 English dinner plates by Hostess Tableware (British Anchor / Staffordshire), decorated in the iconic ""Olde Country Castles"" pattern — a richly detailed British landscape with castle scene rendered in the classic red/pink transferware style, framed by a characteristically curved floral relief border. Made from high-quality, durable English Ironstone, these plates are as practical as they are beautiful, perfect for everyday country house charm or as a stylish addition to a collection of English transferware. Shows light age-related wear typical for its era. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4517966811,https://i.etsystatic.com/60918070/r/il/10d518/8108576070/il_fullxfull.8108576070_cm20.jpg,70.00 EUR,in stock,used,Stantique25,Home & Garden > Kitchen & Dining > Tableware > Dinnerware,false
STQ-4517933410,Vintage Country Decor Set – Rustic Brocante Lot Shabby Chic Garden Terrace Café French Style,"Typisch für den authentischen französischen Brocante-Stil — charmant, ein bisschen abgewetzt und voller Geschichte. Dieses liebevoll zusammengestellte Vintage-Set wurde speziell für Liebhaber der echten Farmhouse- und Brocante-Ästhetik kuratiert. Jedes Stück wurde sorgfältig ausgewählt, um gemeinsam ein stimmiges Dekorarrangement zu bilden — ideal für Garten, Terrasse, Fensterbrett, Boutique, Café oder Restaurant. Jedes Objekt trägt seinen eigenen Charakter und seine eigene Geschichte in sich. Bitte beachte: Keines dieser Stücke ist neu oder makellos — Gebrauchsspuren, Patina und kleine Unvollkommenheiten gehören zum Reiz und sind genau das, was diese Objekte so lebendig und authentisch macht. Bitte alle Fotos sorgfältig prüfen, da sie jedes Stück im Detail zeigen. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4517933410,https://i.etsystatic.com/60918070/r/il/d505fd/8156252727/il_fullxfull.8156252727_7y1u.jpg,99.00 EUR,in stock,used,Stantique25,Home & Garden > Decor,false
STQ-4517930171,Vintage French Brocante Garden Decor Set – Rustic Shabby Chic Farmhouse Style,"Typisch für den authentischen französischen Brocante-Stil — wo Patina und Lebensgeschichte mehr zählen als Perfektion. This charming curated vintage set has been lovingly selected to work together as a cohesive decorative arrangement, perfect for a garden, terrace, windowsill, boutique, café, or restaurant setting. Every item carries its own character and history, making each piece truly one of a kind. Please note: none of these pieces are new or pristine — signs of use, patina, and small imperfections are part of the appeal and exactly what makes these objects so full of character. Please examine all photos carefully, as they show each piece in full detail. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4517930171,https://i.etsystatic.com/60918070/r/il/b6e81f/8156210975/il_fullxfull.8156210975_4qco.jpg,99.00 EUR,in stock,used,Stantique25,Home & Garden > Decor,false
STQ-4517925571,Vintage Space Age Barometer Smoked Glass Triangle 1960s 70s – Weather Station Mid Century Design,"Typical of the boldest Space Age design of the 1960s–70s, this retro table barometer turns everyday weather-watching into a statement of Mid-Century style. The meteorological instrument is set into an elegant tinted glass or acrylic disc in a distinctive rounded triangular form, framed by a brass-colored housing ring. The minimalist dial features classic Mid-Century graphics with stylized sun and rain symbols, capturing the spirit of the era beautifully. Equally functional as a weather instrument and striking as a design object on a desk, shelf, or mantelpiece. Shows light age-related wear typical for its era. Photos are part of the description and show measurements and details. Please examine them carefully — they reflect the item's condition. Shipping: All orders via DHL insured, double-boxed with protective padding. Germany: free. USA: free (DDP — no import duties or customs fees). Returns accepted within 30 days; contact us within 48 hours with photos if anything arrives damaged — we always find a fair solution.",https://zicopeta53.github.io/go.html?id=4517925571,https://i.etsystatic.com/60918070/r/il/5f99d3/8173866533/il_fullxfull.8173866533_qes8.jpg,60.00 EUR,in stock,used,Stantique25,Home & Garden > Decor > Clocks,false
